fineli_id	group_name	default	specific_tags	display_name	extra_tags	piece_weight	density_constant	example_brands	scientific_name	processing	classification	edible_portion	special_diets
684	Lättmjölk	TRUE	1 ug vitamin d	Lättmjölk	blå mjölk		1			Industriellt	Mjölk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
34127	Lättmjölk		2 ug tillsatt vitamin d	Lättmjölk			1	valio plus		Industriellt	Mjölk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, FATFREE, LACOVEGE, EGGFREE, VITAMADD
29064	Lättmjölk		laktosfri, 1 ug vitamin d	Lättmjölk (laktosfri)			1			Industriellt	Mjölk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33790	Lättmjölk		laktosfri, 2 ug vitamin d	Lättmjölk (laktosfri)			1	valio eila		Industriellt	Mjölk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
31553	Lättmjölk		laktosfri, utan tillsatt vitamin d, ekologisk	Lättmjölk (laktosfri)			1			Industriellt	Mjölk	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
675	Lättmjölk		låg laktoshalt, 1 ug vitamin d	Lättmjölk (låg laktos)			1			Industriellt	Mjölk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
29210	Lättmjölk		utan tillsatt vitamin d, ekologisk	Lättmjölk			1			Industriellt	Mjölk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
818	Lax		gravad	Gravad lax					Salmo salar	Saltat	Fiskprodukter	100 %	
817	Lax		hel	Lax					Salmo salar	Obehandlat	Fisk	65 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
33420	Lax		kallrökt	Kallrökt lax					Oncorhynchus mykiss	Rökt	Fiskprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, HIGHSALT, GLUTFREE, EGGFREE
830	Lax		konserv, i olja	Lax (konserv)					Salmo salar	Konserverat	Fiskprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, HIGHSALT, GLUTFREE, EGGFREE
34255	Lax		odlad	Lax					Salmo salar	Obehandlat	Fisk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
33382	Lax		varmrökt	Varmrökt lax					Salmo salar	Rökt	Fiskprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, GLUTFREE, EGGFREE
871	Lax	TRUE	filé	Lax	laxfilé, laxfiléer, laxfileer, laxkonserv, laxkonserver, laxar, laxkotletter, laxkotlett				Salmo salar	Obehandlat	Fisk	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
790	Lever	TRUE	medelvärde	Lever						Obehandlat	Organ	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LOWFAT, GLUTFREE, EGGFREE
30373	Leverpastej		leverkorv eller pastej, lätt, medelvärde	Leverpastej						Industriellt	Organ	100 %	
30372	Leverpastej	TRUE	leverkorv eller pastej, medelvärde	Leverpastej	leverkorv, leverkorvar					Industriellt	Organ	100 %	NAGLUFRE, GLUTFREE, EGGFREE
908	Likör	TRUE	Likör, 20-30 vol-% alkohol	Likör						Industriellt	Starksprit	100 %	SOYAFREE, NAGLUFRE, LOWPROT, LACSFREE, MILKFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
30991	Linfrö	TRUE	hela	Linfrön	linfrön		0.65		Linum usitatissimus	Torkat	Nötter, frön	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
440	Lingon	TRUE		Lingon			0.6		Vaccinium vitis-idaea	Obehandlat	Bär	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LOWCHOL, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LOWFAT, VEGAN, FATFREE
34835	Lingonjuice	TRUE	lingonjuice, utan socker	Lingonjuice	lingon juice		1			Kokt	Juicer	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, UNSWEET, SOYAFREE, LOWSALT, NAGLUFRE, MILKFREE, LOWFAT, VEGAN
31457	Lingonsylt	TRUE		Lingonsylt			1.25			Konserverat	Fruktkonserver	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, NAGLUFRE, MILKFREE, VEGAN, FATFREE
31495	Linolja	TRUE		Linolja			0.92		Linum usitatissimum	Industriellt	Olja	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
399	Linser		gröna/bruna, torkade	Linser			0.85		Lens culinaris	Torkat	Baljväxter	100 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
31225	Linser		röda, kokta	Linser (röda)					Lens culinaris	Kokt	Baljväxter	100 %	CHOLFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE
