id	name	energi, beräknad (kJ)	kolhydrater, digererbara (g)	fett, totalt (g)	protein, totalt (g)	alkohol (g)	fiber, totalt (g)	organiska syror, totalt (g)	sockeralkoholer (g)	stärkelse, totalt (g)	sockerarter, totalt (g)	fruktos (g)	galaktos (g)	glukos (g)	laktos (g)	maltos (g)	sackaros (g)	polysackarider, icke-cellulosa, lösliga (g)	fiber, olöslig (g)	fettsyror, totalt (g)	fettsyror, fleromättade (g)	fettsyror, enkelomättade cis (g)	fettsyror, mättade (g)	fettsyror, trans (g)	fettsyror, n-3 fleromättade (g)	fettsyror, n-6 fleromättade (g)	fettsyra 18:2 cis,cis n-6 (linolsyra) (mg)	fettsyra 18:3 n-3 (alfa-linolensyra) (mg)	fettsyra 20:5 n-3 (EPA) (mg)	fettsyra 22:6 n-3 (DHA) (mg)	kolesterol (GC) (mg)	steroler, totalt (mg)	kalcium (mg)	järn (mg)	jodid (jod) (µg)	kalium (mg)	magnesium (mg)	natrium (mg)	salt (mg)	fosfor (mg)	selen (µg)	zink (mg)	tryptofan (mg)	folat, total (µg)	niacinekvivalenter (mg)	niacin (nikotinsyra+nikotinamid) (mg)	pyridoxin vitamerer (hydroklorid) (mg)	riboflavin (mg)	tiamin (vitamin B1) (mg)	vitamin B12 (kobalamin) (µg)	vitamin C (askorbinsyra) (mg)	vitamin A RAE (µg)	karotenoider, totalt (µg)	vitamin D (µg)	vitamin E, alfatokoferol (mg)	vitamin K, totalt (µg)
34187	Nötkött, innerfilé	620	0	7.1	20.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4	0.3	2.7	3.3	0.1	<0.1	0.2	161	34	8	0	51.7	N/A	9	2.5	3	250	17	33	84.1	140	16.5	3.9	290	7	9.7	4.9	0.3	00.12	00.08	1.4	0	23.8	22.1	0.2	0.5	1.8
34201	Nötkött, låg fetthalt, medelvärde	507	0	4	21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0.2	1.5	1.7	<0.1	<0.1	0.1	113	25	8	0	53.9	0.4	6.8	2.4	3	317	20.5	52	132.6	172	16.4	4.9	288.5	3.9	10.4	5.6	00.42	00.16	00.09	1.4	0	8.5	23.9	0.2	0.4	02.48
34183	Nötkött, sortiment e, såskött, rå	459	0	2.2	22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0.2	0.9	0.9	<0.1	<0.1	0.1	81	19	13	0	51.7	N/A	9	1.9	3	250	17	52	132.5	140	14	4.7	320	7	9.7	4.9	0.3	00.12	00.08	1.4	0	23.8	22.1	0.2	0.3	04.07
31145	Nötkött, strimlat, marinerat, rått	795	1.4	14.4	14.1	0	0	0	0	0.4	1	0	0	0	0	0	1	0	0	13.8	4.2	8	1.5	<0.1	1.4	2.8	2807	1369	4	0	34.7	87	7.5	2	2	260.4	17.7	413.9	1054.5	137.3	10.4	2.5	208	0.8	7.2	3.7	00.27	00.11	00.07	0.9	0	3.2	17	0.1	2.6	21.4
720	Nötlägg	596	0	6.3	21.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0.3	2.5	2.6	0.2	<0.1	0.2	174	35	0	0	51.7	1	9	2.1	3	250	17	71	180.9	140	15.4	3.3	290	5	10.5	5.7	00.33	00.13	00.08	1.4	0	6.3	23.1	0.2	0.5	1.8
11580	Nötmellanmål, sött, stång/kaka	1875	34.5	28.4	8.6	0	7.3	<0.1	0	0.7	33.8	6.4	0	25.8	0	0	1.6	0.2	3.1	26.5	5.5	18.1	2.8	0	<0.1	5.5	5510	34	0	0	0	64.7	147.4	2.3	2.8	353.5	76.5	3.5	9	198.6	5.9	0.9	130.8	42.3	4.4	2.2	00.21	00.07	00.37	0	0.6	0.6	37	0	5.6	06.09
32703	Nöt- och chokladkräm	2468	48.3	41.4	6.2	0	1.2	0	0	0.8	47.6	<0.1	0	<0.1	0	0	47.4	0.6	2.6	37.6	5.7	21.7	10.2	<0.1	0.5	5.2	5226	488	0	0	0.6	55.7	130	2.2	3.5	362.2	64.7	50	127.4	102	0.7	0.8	51.4	15.6	1.2	0.3	00.08	00.04	00.08	0	0	0.2	20.7	0	4.4	05.12
718	Nötstek	475	0	2.9	21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0.1	1	1.2	<0.1	<0.1	<0.1	72	14	6	0	52.4	0	7	3.1	3	400	25	41	104.5	210	16	3.8	320	1.2	11	5.7	00.42	00.17	00.11	1.4	0	4.9	26.1	0.2	0.3	04.07
32464	Nött, paranöt	2805	2.6	66.4	14.3	0	7.5	0	N/A	0.2	2.3	0	N/A	0	0	0	2.3	1.3	1.4	60.3	20.6	24.5	15.1	0	<0.1	7.8	7782	17	0	0	0	N/A	160	2.4	20	659	376	3	7.6	725	1917	4.1	3	22	0.3	0.3	0.1	00.04	01.02	0	0.7	0	0	0	0.9	0
33569	Nötter, blandning, utan salt	2655	7.6	58.8	16.5	0	8.9	0	0	3.7	3.9	0.1	0	0.1	0	0	3.6	0.6	3.7	53.7	19.1	27	7.6	0	1.7	15.3	15345	1728	0	0	0	95.5	105	3.5	7.5	602	208.2	2.9	7.3	405.1	313.3	3.5	209.2	61	6.7	3.2	00.34	00.12	00.55	0	0.8	0.8	36.8	0	5	06.42
34872	Nötter, blandning, utan salt, rostade	2655	7.6	58.8	16.5	0	8.9	0	0	3.7	3.9	0.1	0	0.1	0	0	3.6	0.6	3.7	53.7	19.1	27	7.6	0	1.7	15.3	15345	1728	0	0	0	95.5	105	3.5	7.5	602	208.2	2.9	7.3	405.1	313.3	3.5	209.2	45.7	6	3.2	00.34	00.11	00.44	0	0.6	0.7	36.8	0	5	06.42
28938	Oliv, medelvärde, utan kärna, inlagd i olja, grön/svart	799	0	20	1.4	0	4.4	N/A	N/A	0	0	0	N/A	0	0	0	0	0.3	2.6	18.2	1.2	14.1	2.8	0	0.2	1.1	1089	161	0	0	0	34	61	1	N/A	91	22	2400	6115.2	17	1.1	0.2	26	0	0.4	0	<0.01	0	0	0	0	23.6	807.8	0	1.6	1.4
34972	Oliv, medelvärde, utan kärna, i saltlag, grön	611	0	15.3	1	0	3.3	N/A	0	0	0	0	N/A	0	0	0	0	N/A	N/A	14.6	1.3	11.3	2	0	<0.1	1.2	1215	92	0	0	0	N/A	52	0.5	N/A	42	11	1556	3964.7	4	0.9	<0.1	26	3	0.7	0.2	00.03	<0.01	00.02	0	0	19.5	750	0	3.8	1.4
431	Oliv, medelvärde, vägd med kärna, i olja, grön/svart	663	0	16	1.1	0	3.5	N/A	N/A	0	0	0	N/A	0	0	0	0	0.2	2.1	14.5	1	11.3	2.3	0	0.1	0.9	871	128	0	0	0	27.2	48.8	0.8	N/A	72.8	17.6	1920	4892.2	13.6	0.9	0.2	20.8	0	0.3	0	<0.01	0	0	0	0	18.9	646.2	0	1.3	01.12
536	Olivolja	3700	0	100	0	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	93.3	10.9	68.4	14	0	0.5	10.4	10367	544	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	24.6	0	11.9	30
11191	Oregano, torkad	1278	21.6	10.3	11	0	42.8	N/A	N/A	17.5	4.1	1.1	0.1	1.9	0	0	0.9	N/A	N/A	8.6	5.2	0.7	2.7	0	4.2	1.1	1050	4180	0	0	0	N/A	1576	44	N/A	N/A	N/A	15	38.2	N/A	5.9	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	50	343.8	5034	0	18.9	N/A
11157	Ost, 28 % fett, inneh. veg. fett	1420	0	28	22.5	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	26.5	5.7	11.3	9.4	0	1.7	3.5	3456	1652	0	0	20	156.6	670	<0.1	20	512.1	10.1	550	1401.4	52	1.4	0.2	156.4	2.2	0.5	<0.1	00.03	0.1	00.02	0.2	0.6	1.6	7	0	3.1	25.58.00
30428	Ost, blåmögelost, 17 % fett, aura	1088	0	17	27	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	15	0.5	3.7	10.2	0.5	0.1	0.3	265	105	0	0	48	N/A	700	0.2	45	90	24	1000	2548	310	22.9	4.1	280	62	5.7	1	00.04	00.43	00.03	0.4	0	139.3	74.4	0.2	0.3	02.54
653	Ost, blåmögelost, 27-30 % fett, aura/danazole, medelvärde	1416	0	29	20.2	0	0	N/A	N/A	0	0	0	0	0	0	0	0	0	0	25.6	0.9	6.4	17.4	0.9	0.2	0.6	452	179	0	0	82	0.5	458	0.2	45	90	24	1000	2548	310	19.6	4.1	280	62	5.7	1	00.04	00.43	00.03	0.4	0	275.4	153	0.2	0.5	02.54
657	Ost, brödost, 17-23 % fett	1159	2.5	21	18.6	0	0	1.8	0	0	2.5	0	0	0	2.5	0	0	0	0	19.8	0.5	4.7	13.8	0.7	<0.1	0.3	258	84	0	0	54.6	0	848	0.2	11	50	30	240	611.5	490	21.8	4	353	2.8	6	<0.1	00.08	00.26	00.03	0.7	0	185.5	89.9	0.1	0.4	03.59
11146	Ost, brödost, 17-23 % fett, låg laktoshalt	1168	3	21	18.6	0	0	1.8	0	0	3	0	1.2	1.2	0.6	0	0	0	0	19.8	0.5	4.7	13.8	0.7	<0.1	0.3	258	84	0	0	47.4	0	848	0.2	11	50	30	240	611.5	490	21.8	4	353	2.8	6	<0.1	00.08	00.26	00.03	0.7	0	168.6	89.9	0.1	0.4	01.49
698	Ost, cheddar, 34 % fett	1727	0.1	34.4	25.6	0	0	1.3	N/A	0	0.1	0	0	0	0.1	0	0	0	0	31.3	1.3	7.8	20.5	1.7	0.3	0.5	302	325	0	0	89.6	0.5	840	0.4	38.9	120	25	440	1121.1	470	9	4	360	33	6.1	<0.1	00.07	00.38	00.03	1.1	0	294.4	141.6	0.3	0.6	4.7
34980	Ost, emmentalost, 2 % fett, valio polar	1276	0	20.1	30.3	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	19.3	0.9	5.6	12.3	0.5	0.2	0.6	546	208	0	0	40.8	7.4	834.6	0.2	38.1	64.7	23.9	509.8	1299	406.7	16.3	3.4	422.8	16.1	4.8	<0.1	00.05	00.29	00.02	1.7	0	149.5	86.4	0.2	0.6	06.37
642	Ost, emmentalost, 27-30 % fett, rödstämplad	1584	0	30	27.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.2	0.8	7.4	18.9	1.1	0.1	0.5	456	131	0	0	76.1	0	939	0.2	38.9	70	34	300	764.4	550	19.3	4.1	400	20	6.8	0.1	00.06	0.3	00.02	2	0	245.7	119.3	0.2	0.5	9.1
691	Ost, emmentalost, 27-30 % fett, storhålig, blåstämplad/gruyere	1584	0	30	27.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4	0.7	7	20	0.7	<0.1	0.5	412	85	0	0	76	0.2	862.4	0.2	38.9	73	32.5	300	764.4	514	19.3	3.5	388	20	6.6	0.1	00.06	0.3	00.02	2	0	258.8	128.6	0.2	0.6	08.18
33554	Ost, emmentalost, 28 % fett, valio polar	1584	0	30	27.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.2	0.8	7.4	18.9	1.1	0.1	0.5	456	131	0	0	76.1	0	939	0.2	38.9	70	34	300	764.4	550	19.3	4.1	400	20	6.8	0.1	00.06	0.3	00.02	2	0	245.7	119.3	0.2	0.5	9.1
11211	Ost, fetaost, 25 % fett, av getmjölk, i saltlag	1251	1.2	25	18	0	0	0	0	0	1.2	0	0.1	0	1.1	0	0	0	0	23.6	0.7	7.2	15.2	0.5	<0.1	0.4	421	47	0	0	66.8	0	480	0.2	<0.1	95	20	1420	3618.2	280	7	0.9	207	62	3.6	0.2	00.06	00.21	00.04	1.1	0	222.7	33	0.5	1	01.19
29228	Ost, fetaost, getmjölk, i olja	1374	1.1	28.8	17.1	0	0	0	0	0	1.1	0	<0.1	0	1	0	0	0	0	27.1	1.2	10.2	15.1	0.5	<0.1	0.9	918	72	0	0	63.5	8.8	456	0.2	<0.1	90.2	19	1349	3437.2	266	6.7	0.9	196.6	58.9	3.5	0.2	00.06	0.2	00.04	1.1	0	229.2	32.6	0.5	1.5	03.03
645	Ost, getost, 20-25 % fett, hård ost	1471	3.6	32.6	12	0	0	N/A	N/A	0	3.6	0	0	0	3.6	0	0	0	0	30.8	0.8	7.7	20.3	1.1	0.1	0.4	420	139	0	0	60.7	0	68	0.1	N/A	85	10	580	1477.8	145	9.3	0.3	180.6	20	3.7	0.7	00.04	0.9	00.27	2.1	0	162.2	0	<0.1	0.4	02.54
32925	Ost, getost, chèvre, 30 % fett	1491	1.2	29.8	21.6	0	0	0	0	0	1.2	0	0.1	0	1.1	0	0	0	0	29.6	0.7	6.8	20.6	1.4	0	0.6	570	0	0	0	79	0	298	1.6	<0.1	158	29	515	1312.2	375	3.5	0.7	207	62	3.6	1.1	00.06	01.08	00.07	0.2	0	407.4	77	0.5	0.3	2.5
32931	Ost, getost, chèvre, 30 % fett, stekt	1577	1.2	32.7	20.6	0	0	<0.1	0	0	1.2	0	<0.1	<0.1	1.1	0	0	0	0	32.3	1.8	8.5	20.5	1.4	0.3	1.4	1383	319	0	0	77.2	20	284.5	1.5	0.2	151.2	27.7	501.3	1277.4	358	3.3	0.6	197.2	59.1	3.5	1.1	00.06	01.04	00.07	0.2	<0.1	404.5	77.8	0.7	1	07.22
654	Ost, gouda/salaneuvos, medelvärde, 28-30 % fett	1570	0	31	23.5	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	30.4	1	8.1	19.9	1.4	0.2	0.5	365	198	0	0	76.5	0.5	885	0.4	20	90	32	440	1121.1	520	19	4	360	21	6.1	<0.1	0.1	0.3	00.03	1.7	1	276.7	137.5	0.2	0.6	02.06
641	Ost, gräddost, 30 % fett, turunmaa/oltermanni/korsholm/masurkka	1563	0	32	22.3	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	30.8	0.8	7.5	21.6	0.9	0.1	0.5	457	143	0	0	78.9	0	780	0.3	20.9	90	29	600	1528.8	450	18.7	3.1	320	11	5.4	<0.1	00.04	00.33	00.03	0.3	0	221.9	109	0.2	0.6	07.05
33465	Ost, halloumiost, av getmjölk, 22 % fett	1192	2.5	22.1	19.5	0	0	N/A	N/A	1.2	1.3	0	0	0	1.2	0	0.1	0	0	20.3	0.9	6.1	12.2	1.1	0.1	0.8	800	100	0	0	62.8	N/A	348	0.5	50	100	48	1000	2548	397	15.7	3	275	11	4.6	0	00.04	00.21	00.02	0.9	0	227	N/A	0.2	0.4	1
33168	Ost, halvhård ost, 10 % fett, valio polar	854	0	10.1	29.1	0	0	<0.1	0	0	0	0	0	0	0	0	0	0	0	9.4	0.2	2.3	6.6	0.3	<0.1	0.1	131	40	0	0	29.2	0	960	0.2	38.9	239.1	27	499.1	1271.7	413.6	19.4	3.1	417.5	15.8	6.2	<0.1	00.06	00.29	00.03	0.5	0.1	88.6	41.3	0.1	0.2	2.3
34841	Ost, halvhård ost, 15 % fett, låg salthalt, valio polar	1086	0	15	30	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	14.5	0.8	4.4	8.9	0.4	0.2	0.5	513	198	0	0	29.4	8.2	924	0.2	60	70.4	26.4	235.5	600	448.8	18	3.7	429.1	17.6	5.4	<0.1	00.05	00.32	00.02	1.9	0	102.7	55	0.2	0.5	05.34
33556	Ost, halvhård ost, 15 % fett, valio polar	1086	0	15	30	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	14.5	0.8	4.4	8.9	0.4	0.2	0.5	513	198	0	0	29.4	8.2	924	0.2	38.9	70.4	26.4	387.2	986.6	448.8	18	3.7	429.1	17.6	5.4	<0.1	00.05	00.32	00.02	1.9	0	102.7	55	0.2	0.5	05.34
11133	Ost, halvhård ost, 15-18 % fett, kevyt turunmaa/edam 17/adam/maigre	961	0	15	22.5	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	14.5	0.4	4	9.7	0.5	<0.1	0.2	211	69	0	0	33.3	0	1050	0.2	20.9	80	30	440	1121.1	510	20.5	4.2	360	20	6.1	<0.1	00.06	00.36	00.03	2.1	0	116.7	62.5	0.2	0.3	03.41
655	Ost, halvhård ost, 25-35 % fett, lappi/polar/småland/billinge/rustholli	1525	0	28.4	27.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.1	0.8	7.6	17.7	1	0.1	0.5	426	108	0	0	78.9	1	939	0.2	20	70	34	440	1121.1	550	19.7	4.1	400	20	6.8	0.1	00.06	00.33	00.03	2.1	0	247.4	122.6	0.2	0.6	06.48
30402	Ost, halvhård ost, 5 % fett, turunmaa	704	0	5	30.5	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	4.4	0.1	1.2	3.1	0.1	<0.1	<0.1	66	22	0	0	19.9	N/A	915	0.2	20.9	70	34	600	1528.8	550	26.2	4.1	493.9	20	8.3	0.1	00.08	0.4	00.03	2.1	0	44.4	23.3	0.1	0.1	0.5
33555	Ost, halvhård ost, 5 % fett, valio polar	763	0	5	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0.1	1.2	3.1	0.1	<0.1	<0.1	66	22	0	0	19.4	0	864.3	0.2	38.9	66.2	32.1	568.8	1449.2	519.6	24.7	3.9	523.8	18.9	7.9	<0.1	00.08	00.37	00.03	2	0	44.4	23.6	0.1	0.1	00.54
644	Ost, halvhård ost, 9-11 % fett, lätt, edam/kadett	897	0	10	31	0	0	N/A	N/A	0	0	0	0	0	0	0	0	0	0	9.5	0.2	2.4	6.3	0.3	<0.1	0.1	130	43	0	0	34	0	939	0.2	25.1	70	34	440	1121.1	550	24.8	4.1	493.9	20	8.3	0.1	00.08	0.4	00.03	2.1	0	83.4	54.7	0.1	0.3	02.35
650	Ost, hemost, 9-14 % fett, bondost	831	4.3	11	20.2	0	0	0.6	0	0	4.3	0	0	0	4.3	0	0	0	0	10.2	0.3	2.5	7.2	0.3	<0.1	0.2	142	44	0	0	34	0.7	68	0.1	11	85	10	452.1	1151.9	145	15.6	0.3	98.1	2.8	1.8	0.1	00.08	00.26	00.03	0.7	0	253.6	188.4	0.1	0.6	02.55
643	Ost, hård småhålig ost, 24-27 % fett, edam	1425	0	25.7	26.5	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	23	0.6	6	15.7	0.7	0.1	0.4	340	111	0	0	64.9	0	893	0.2	25.1	80	30	440	1121.1	510	20.5	4.2	360	20	6.1	<0.1	00.06	00.36	00.03	2.1	0	204.3	86.7	0.2	0.4	49.41.00
33449	Ost, medelvärde	1159	0.2	20	23.4	0	0	1.5	0	0	0.2	0	0	0	0.2	0	0	0	0	18.6	0.5	4.9	12.7	0.6	<0.1	0.3	272	88	0	0	48.2	0	939.7	0.2	22.3	83.1	29.4	495.2	1261.8	578.2	20.6	4	365.4	18.2	6.2	<0.1	00.06	00.35	00.03	1.8	0	155.2	74	0.2	0.3	19.28
29239	Ost, mozzarella, 20 % fett	1113	0	20.9	18.6	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	19.8	0.8	6.2	12.7	0	0.4	0.4	393	372	0	0	58	0	505	0.4	18.6	76	20	400	1019.2	354	6	2.9	353	19	6	<0.1	00.09	00.28	00.03	1.7	0	254.1	170	0.2	0.3	2.3
29060	Ost, salladost, 12-15 % fett, av komjölk, i saltlag	814	1.7	13	16	0	0	0.1	0	0	1.7	0	0	0	1.7	0	0	0	0	11.6	0.3	2.8	N/A	0.4	<0.1	0.2	157	47	0	0	28.7	0	380	<0.1	12.2	479.3	12.5	500	1274	64.4	1.8	0.3	144.2	4.1	0.5	<0.1	00.03	00.14	00.02	0.2	0.8	107.2	51.7	<0.1	0.2	1.8
690	Ost, salladost, 18 % fett, av komjölk, i saltlag	963	1.7	18	14	0	0	2.3	0	0	1.7	0	0.1	0	1.6	0	0	0	0	17.1	0.6	4.3	11.4	0.7	0.1	0.3	209	117	0	0	49.8	0	350	0.2	12.2	50	30	1400	3567.2	280	22.6	4	353	62	6	<0.1	00.08	00.26	00.03	1.1	0	169.7	90.5	0.1	0.4	03.59
33116	Ost, salladost, 2-5 % fett, av komjölk, i saltlag	480	4	3.6	16.2	0	0	0.1	0	0	4	0	0	0	4	0	0	0	0	3.3	<0.1	0.8	2.3	<0.1	<0.1	<0.1	46	13	0	0	13.7	<0.1	390.8	<0.1	12.2	488.1	13.9	1120.9	2855.9	72.6	2.2	0.3	147	4.6	0.6	<0.1	00.04	00.14	00.02	0.3	0.7	30	15.1	<0.1	<0.1	0.9
33118	Ost, salladost, 6-8 % fett, av komjölk, i saltlag	602	3.8	7.1	16.1	0	0	0.1	0	0	3.8	0	0	0	3.8	0	0	0	0	6.6	0.2	1.6	4.7	0.2	<0.1	<0.1	90	26	0	0	20.3	<0.1	384.8	<0.1	12.2	480.7	13.4	1119.1	2851.5	69	2	0.3	144.4	4.6	0.6	<0.1	00.03	00.14	00.02	0.3	0.7	60.3	27.9	<0.1	0.1	02.37
33119	Ost, salladost, 9-11 % fett, av komjölk, i saltlag	708	3.7	10.1	16	0	0	0.1	0	0	3.7	0	0	0	3.7	0	0	0	0	9.4	0.2	2.3	6.7	0.3	<0.1	0.1	129	37	0	0	26	<0.1	379.7	<0.1	12.2	474.2	12.9	1117.6	2847.6	65.8	1.9	0.3	142.2	4.7	0.5	<0.1	00.03	00.13	00.02	0.2	0.7	86.5	38.9	<0.1	0.2	2.9
33120	Ost, salladsost, 22 % fett, av komjölk, i olja	1099	1.6	22.1	13.3	0	0	2.2	0	0	1.6	0	<0.1	0	1.5	0	0	0	0	21.1	2.3	6.9	11.1	0.7	0.6	1.5	1434	587	0	0	47.5	30.7	333.3	0.2	12.2	48.5	28.6	1330	3388.8	267.1	21.5	3.8	335.3	58.9	5.7	<0.1	00.08	00.25	00.03	1.1	0	161.2	86	0.1	1.5	10.05
11131	Ost, vitmögel-/vitblåmögelost 40 % fett, vit castello/blå castello/saga	1955	0	44.8	17	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	43.5	1.8	11.6	29.1	1.3	0.2	0.7	603	229	0	0	103.2	0.3	230	0.3	32.4	119	6	472	1202.7	140	6	0.5	194.3	62	3.3	0.1	00.07	0.2	00.04	0.2	0	369.3	232.2	0.4	0.8	10.32
30429	Ost, vitmögelost, 16 % fett, camembert/brie	1034	1	16	25	0	0	N/A	0	0	1	0	0.5	0.5	0	0	0	0	0	15.3	0.5	3.8	10.3	0.6	<0.1	0.3	223	99	0	0	45.7	N/A	600	0.2	45	90	24	700	1783.6	310	23.1	4.1	270	62	4.9	0.4	00.04	00.33	00.04	1.1	0	131.2	70.2	0.1	0.3	0
640	Ost, vitmögelost, 26-30 % fett, camembert/brie	1495	0	27.2	27.4	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	26	0.9	6.5	17.5	1.1	0.2	0.5	379	168	0	0	72.1	0.5	458	0.2	45	90	24	555.2	1414.6	310	20.1	4.1	270	62	4.9	0.4	00.04	00.33	00.04	1.1	0	240.8	119.1	0.2	0.5	02.38
863	Ostron, vägda med skal	33	0	0.2	1.5	0	0	N/A	N/A	0	0	0	N/A	0	0	0	0	0	0	0.1	0.1	0	0	0	N/A	N/A	N/A	N/A	N/A	N/A	8	N/A	19	0.8	8	360	6	71	180.9	30	3	8.3	18	7	0.6	0.3	00.02	00.03	00.02	2	0	11	0	0.1	0.8	01.26
11735	Ostronskivling	110	2.6	0.3	2	0	2.4	N/A	N/A	0	2.6	0	0	2.6	0	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	53.9	0.1	0.4	3	298	16	<0.1	0	110	1.2	0.7	N/A	51	5.2	5.2	00.11	0.2	00.07	<0.1	1.6	0	0	<0.1	0	0
1554	Ostsnacks	2285	53	33	9	0	1.2	<0.1	0	50.5	2.5	0	0	1.2	0.5	0	0	0	0	18.9	0.7	7.3	6.4	4.6	<0.1	0.6	638	43	0	0	15	45.6	59	0.9	3.5	240	2	720	1834.6	22.5	1	0.1	23.3	14	1.3	0.9	0	00.03	<0.01	0.1	0	16.9	1196.6	0	0	15.12
11701	Palmkärnsolja	3700	0	100	0	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	94.5	1.6	11.4	81.5	0	0	1.6	1600	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24.7
11014	Palmolja	3700	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.2	9.3	37	48.9	0	0.2	9.1	9100	200	0	0	2	97.4	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8
309	Palsternacka	266	11.8	0.4	0.5	0	4.5	0.5	0	6.2	5.6	0.5	N/A	0.8	0	0	4.3	1.7	2.8	<0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	24	36	0	0	0.1	27	47	0.7	1	590	29	0.8	2	90	0.4	0.9	21	87	1.1	0.7	00.13	00.09	00.13	0	20	0.3	28.9	0	0.8	01.44
32409	Panerad skinka, 3 % fett	435	1.4	3.1	17.5	0	<0.1	0	0	1.1	0.3	<0.1	0	0.2	0	<0.1	<0.1	<0.1	<0.1	2.7	0.3	1.3	1	<0.1	<0.1	0.3	250	21	0	0	65.9	1.7	6.5	0.7	3.1	257.9	15.4	888.6	2264.2	198.4	12.1	1.4	247.2	3.1	10.2	6.1	00.52	00.23	00.11	0.6	0	2	<0.1	0.3	0.3	03.15
33170	Pangasius, filé, importerad fisk	265	0	1.1	13.1	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0.8	0.1	0.3	0.3	0	<0.1	0.1	70	10	0	10	34.2	0	5	0.2	2	330	26	24	61.1	240	12.7	0.8	230	6	5.8	2	00.22	00.03	00.02	0.4	0	6.4	0	8	1.5	0.8
34694	Papaya, skalad	164	7.8	0.3	0.5	0	1.7	N/A	N/A	0	7.8	3.7	0	4.1	0	0	0	N/A	N/A	0.2	<0.1	<0.1	<0.1	0	<0.1	<0.1	11	47	0	0	0	N/A	20	0.2	N/A	182	21	8	20.4	10	0.6	<0.1	8	37	0.5	0.4	00.04	00.03	00.02	0	60.9	47.3	2782	0	0.3	2.6
33060	Papaya, torkad	1129	57.6	0.9	4	0	5	0.5	N/A	5.4	52.2	13.2	0	14	0	N/A	25	N/A	N/A	0.7	0.2	0.3	0.3	0	0.2	<0.1	40	166	0	0	0	N/A	159	0.7	N/A	1702	66	20	51	33	4	0.5	N/A	126	2	2	00.11	00.19	00.12	0	81.9	75.9	3682	0	4.8	17.2
387	Paprika, grön	89	2.5	0.3	0.9	0	1.9	0.3	0	0.1	2.4	1.4	N/A	1	0	0	0	0.7	1.1	0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	45	25	0	0	0	21.5	8	0.4	1	120	10	4	10.2	19	0	0.1	6	36	0.2	0.1	00.27	<0.01	<0.01	0	120	20.7	4192.7	0	2.2	9.4
388	Paprika, gul	126	5.1	0.2	0.9	0	2	0	0	0	5.1	3	N/A	2.1	0	0	0	0.9	0.7	0.1	<0.1	<0.1	<0.1	0	<0.1	<0.1	45	25	0	0	0	21.5	8	0.4	1	220	16	4	10.2	26	0.2	0.1	12	29	0.9	0.7	00.54	00.02	<0.01	0	204.9	18.8	4299.4	0	2.2	02.36
355	Paprika, medelvärde	120	4.3	0.4	0.9	0	1.9	<0.1	0	<0.1	4.2	2.1	N/A	2	0	0	<0.1	0.9	1	0.2	0.1	<0.1	<0.1	0	<0.1	<0.1	79	45	0	0	0	21.5	8.6	0.5	1	242	13.6	3.5	8.9	27	0.2	0.1	10.8	46.5	1.1	0.9	00.54	00.08	00.03	0	184.8	154.2	5416.1	0	2.2	05.11
